"tick","run","remainingTanksBlue","remainingTanksRed","remainingRidersBlue","remainingRidersRed","remainingSoldiersBlue","remainingSoldiersRed"
33.0,337,4.0,2.0,1.0,2.0,3.0,2.0
34.0,337,2.0,1.0,0.0,2.0,3.0,1.0
35.0,337,2.0,1.0,0.0,1.0,3.0,1.0
36.0,337,1.0,1.0,0.0,1.0,3.0,1.0
37.0,337,1.0,1.0,0.0,1.0,3.0,1.0
38.0,337,1.0,1.0,0.0,1.0,3.0,0.0
39.0,337,1.0,1.0,0.0,0.0,1.0,0.0
40.0,337,1.0,1.0,0.0,0.0,1.0,0.0
41.0,337,1.0,1.0,0.0,0.0,0.0,0.0
42.0,337,1.0,0.0,0.0,0.0,0.0,0.0
1.0,338,10.0,10.0,10.0,10.0,10.0,10.0
2.0,338,10.0,10.0,10.0,10.0,10.0,10.0
3.0,338,10.0,10.0,10.0,10.0,10.0,10.0
4.0,338,10.0,10.0,8.0,10.0,9.0,10.0
5.0,338,10.0,8.0,7.0,9.0,9.0,10.0
6.0,338,10.0,8.0,5.0,8.0,9.0,10.0
7.0,338,10.0,8.0,5.0,8.0,8.0,10.0
8.0,338,10.0,8.0,5.0,7.0,8.0,10.0
9.0,338,9.0,8.0,5.0,4.0,8.0,10.0
10.0,338,9.0,7.0,5.0,4.0,6.0,10.0
11.0,338,9.0,7.0,5.0,4.0,6.0,9.0
12.0,338,9.0,7.0,4.0,4.0,6.0,8.0
13.0,338,9.0,6.0,4.0,4.0,6.0,8.0
14.0,338,8.0,6.0,4.0,2.0,6.0,8.0
15.0,338,8.0,6.0,3.0,2.0,6.0,8.0
16.0,338,8.0,6.0,3.0,2.0,6.0,8.0
17.0,338,8.0,6.0,3.0,2.0,6.0,8.0
18.0,338,8.0,5.0,3.0,2.0,5.0,8.0
19.0,338,8.0,5.0,2.0,1.0,5.0,8.0
20.0,338,8.0,5.0,2.0,1.0,5.0,8.0
21.0,338,8.0,5.0,2.0,1.0,5.0,8.0
22.0,338,8.0,5.0,2.0,1.0,5.0,8.0
23.0,338,8.0,5.0,1.0,1.0,5.0,8.0
24.0,338,7.0,3.0,0.0,1.0,5.0,6.0
25.0,338,6.0,3.0,0.0,1.0,4.0,5.0
26.0,338,6.0,2.0,0.0,1.0,4.0,5.0
27.0,338,6.0,2.0,0.0,1.0,4.0,5.0
28.0,338,6.0,2.0,0.0,1.0,4.0,5.0
29.0,338,6.0,1.0,0.0,1.0,3.0,4.0
30.0,338,5.0,1.0,0.0,1.0,3.0,4.0
31.0,338,5.0,1.0,0.0,1.0,3.0,4.0
32.0,338,4.0,1.0,0.0,0.0,2.0,3.0
33.0,338,4.0,1.0,0.0,0.0,2.0,2.0
34.0,338,4.0,1.0,0.0,0.0,1.0,1.0
35.0,338,3.0,1.0,0.0,0.0,1.0,1.0
36.0,338,3.0,1.0,0.0,0.0,1.0,0.0
37.0,338,3.0,1.0,0.0,0.0,1.0,0.0
38.0,338,3.0,1.0,0.0,0.0,1.0,0.0
39.0,338,3.0,1.0,0.0,0.0,1.0,0.0
40.0,338,2.0,1.0,0.0,0.0,1.0,0.0
41.0,338,2.0,1.0,0.0,0.0,1.0,0.0
42.0,338,2.0,0.0,0.0,0.0,1.0,0.0
1.0,339,10.0,10.0,10.0,10.0,10.0,10.0
2.0,339,10.0,10.0,10.0,10.0,10.0,10.0
3.0,339,10.0,10.0,9.0,10.0,10.0,10.0
4.0,339,10.0,10.0,7.0,9.0,9.0,10.0
5.0,339,10.0,10.0,6.0,7.0,9.0,9.0
6.0,339,10.0,9.0,6.0,7.0,9.0,9.0
7.0,339,10.0,9.0,6.0,7.0,9.0,8.0
8.0,339,10.0,9.0,6.0,7.0,8.0,8.0
9.0,339,10.0,8.0,5.0,7.0,8.0,8.0
10.0,339,9.0,8.0,4.0,6.0,8.0,7.0
11.0,339,9.0,8.0,4.0,6.0,8.0,6.0
12.0,339,9.0,8.0,4.0,6.0,8.0,6.0
13.0,339,7.0,8.0,4.0,5.0,8.0,5.0
14.0,339,7.0,7.0,4.0,4.0,7.0,5.0
15.0,339,7.0,7.0,3.0,4.0,7.0,5.0
16.0,339,6.0,7.0,3.0,2.0,6.0,5.0
17.0,339,5.0,7.0,3.0,2.0,6.0,5.0
18.0,339,5.0,7.0,3.0,2.0,5.0,5.0
19.0,339,5.0,7.0,3.0,2.0,5.0,5.0
20.0,339,5.0,6.0,3.0,2.0,5.0,5.0
21.0,339,5.0,6.0,2.0,2.0,5.0,5.0
22.0,339,4.0,6.0,2.0,0.0,5.0,5.0
23.0,339,4.0,6.0,2.0,0.0,4.0,5.0
24.0,339,4.0,6.0,2.0,0.0,4.0,4.0
25.0,339,3.0,5.0,1.0,0.0,4.0,3.0
26.0,339,3.0,5.0,1.0,0.0,4.0,3.0
27.0,339,3.0,5.0,1.0,0.0,4.0,3.0
28.0,339,3.0,5.0,1.0,0.0,4.0,3.0
29.0,339,3.0,5.0,1.0,0.0,4.0,3.0
30.0,339,3.0,4.0,0.0,0.0,4.0,3.0
31.0,339,3.0,4.0,0.0,0.0,4.0,3.0
32.0,339,3.0,4.0,0.0,0.0,4.0,2.0
33.0,339,2.0,4.0,0.0,0.0,4.0,1.0
34.0,339,2.0,4.0,0.0,0.0,3.0,1.0
35.0,339,2.0,4.0,0.0,0.0,3.0,1.0
36.0,339,2.0,3.0,0.0,0.0,3.0,1.0
37.0,339,2.0,3.0,0.0,0.0,2.0,1.0
38.0,339,2.0,3.0,0.0,0.0,2.0,0.0
39.0,339,2.0,3.0,0.0,0.0,1.0,0.0
40.0,339,2.0,2.0,0.0,0.0,1.0,0.0
41.0,339,2.0,2.0,0.0,0.0,1.0,0.0
42.0,339,2.0,2.0,0.0,0.0,1.0,0.0
43.0,339,2.0,1.0,0.0,0.0,1.0,0.0
44.0,339,2.0,1.0,0.0,0.0,1.0,0.0
45.0,339,2.0,1.0,0.0,0.0,0.0,0.0
46.0,339,2.0,0.0,0.0,0.0,0.0,0.0
1.0,340,10.0,10.0,10.0,10.0,10.0,10.0
2.0,340,10.0,10.0,10.0,10.0,10.0,10.0
3.0,340,10.0,10.0,10.0,10.0,10.0,10.0
4.0,340,10.0,10.0,9.0,10.0,10.0,9.0
5.0,340,10.0,8.0,7.0,10.0,9.0,8.0
6.0,340,10.0,7.0,6.0,10.0,9.0,8.0
7.0,340,10.0,7.0,6.0,9.0,9.0,8.0
8.0,340,10.0,7.0,6.0,8.0,9.0,8.0
9.0,340,10.0,7.0,6.0,8.0,8.0,8.0
10.0,340,10.0,7.0,6.0,8.0,8.0,8.0
11.0,340,10.0,7.0,3.0,7.0,8.0,7.0
12.0,340,9.0,5.0,3.0,7.0,8.0,7.0
13.0,340,9.0,5.0,3.0,7.0,8.0,7.0
14.0,340,8.0,5.0,3.0,7.0,8.0,7.0
15.0,340,8.0,5.0,3.0,7.0,8.0,7.0
16.0,340,8.0,5.0,3.0,6.0,7.0,6.0
17.0,340,8.0,5.0,3.0,6.0,6.0,6.0
18.0,340,8.0,5.0,3.0,6.0,6.0,6.0
19.0,340,8.0,5.0,2.0,5.0,6.0,6.0
20.0,340,7.0,5.0,2.0,4.0,6.0,5.0
21.0,340,7.0,5.0,2.0,4.0,5.0,5.0
22.0,340,7.0,5.0,2.0,4.0,5.0,5.0
23.0,340,7.0,5.0,2.0,4.0,5.0,5.0
24.0,340,7.0,5.0,2.0,4.0,5.0,5.0
25.0,340,7.0,5.0,1.0,4.0,5.0,4.0
26.0,340,7.0,5.0,1.0,3.0,5.0,3.0
27.0,340,7.0,5.0,1.0,3.0,4.0,3.0
28.0,340,7.0,3.0,1.0,3.0,4.0,3.0
29.0,340,7.0,3.0,1.0,3.0,4.0,3.0
30.0,340,7.0,3.0,1.0,2.0,4.0,3.0
31.0,340,7.0,3.0,1.0,2.0,3.0,2.0
32.0,340,7.0,3.0,1.0,2.0,3.0,2.0
33.0,340,6.0,3.0,1.0,0.0,2.0,2.0
34.0,340,6.0,3.0,1.0,0.0,2.0,2.0
35.0,340,5.0,3.0,1.0,0.0,2.0,2.0
36.0,340,5.0,2.0,1.0,0.0,2.0,2.0
37.0,340,5.0,2.0,1.0,0.0,2.0,2.0
38.0,340,4.0,2.0,1.0,0.0,2.0,2.0
39.0,340,3.0,2.0,1.0,0.0,2.0,2.0
40.0,340,3.0,1.0,1.0,0.0,2.0,2.0
41.0,340,2.0,0.0,1.0,0.0,2.0,1.0
42.0,340,2.0,0.0,1.0,0.0,1.0,1.0
43.0,340,2.0,0.0,1.0,0.0,1.0,1.0
44.0,340,2.0,0.0,0.0,0.0,1.0,1.0
45.0,340,2.0,0.0,0.0,0.0,1.0,0.0
1.0,341,10.0,10.0,10.0,10.0,10.0,10.0
2.0,341,10.0,10.0,9.0,10.0,10.0,10.0
3.0,341,10.0,9.0,7.0,10.0,10.0,9.0
4.0,341,10.0,9.0,7.0,10.0,10.0,8.0
5.0,341,10.0,9.0,7.0,10.0,10.0,8.0
6.0,341,10.0,9.0,7.0,10.0,10.0,8.0
7.0,341,10.0,9.0,7.0,10.0,9.0,8.0
8.0,341,10.0,8.0,6.0,9.0,9.0,8.0
9.0,341,10.0,8.0,6.0,9.0,9.0,8.0
10.0,341,10.0,8.0,6.0,8.0,9.0,8.0
11.0,341,10.0,8.0,5.0,7.0,7.0,7.0
12.0,341,10.0,8.0,5.0,5.0,5.0,7.0
13.0,341,10.0,8.0,5.0,5.0,5.0,6.0
14.0,341,10.0,8.0,5.0,5.0,4.0,6.0
15.0,341,10.0,7.0,5.0,5.0,4.0,6.0
16.0,341,10.0,7.0,5.0,5.0,4.0,6.0
17.0,341,10.0,7.0,5.0,5.0,4.0,6.0
18.0,341,10.0,7.0,4.0,5.0,4.0,6.0
19.0,341,10.0,6.0,4.0,4.0,4.0,6.0
20.0,341,10.0,6.0,4.0,4.0,4.0,6.0
21.0,341,10.0,5.0,4.0,4.0,4.0,6.0
22.0,341,10.0,5.0,4.0,4.0,4.0,6.0
23.0,341,9.0,5.0,4.0,4.0,4.0,6.0
24.0,341,9.0,5.0,4.0,4.0,4.0,6.0
25.0,341,9.0,5.0,3.0,3.0,4.0,6.0
26.0,341,9.0,4.0,3.0,3.0,4.0,6.0
27.0,341,9.0,4.0,3.0,2.0,4.0,6.0
28.0,341,9.0,4.0,1.0,2.0,3.0,6.0
29.0,341,9.0,3.0,0.0,2.0,3.0,4.0
30.0,341,9.0,2.0,0.0,2.0,2.0,4.0
31.0,341,9.0,2.0,0.0,2.0,2.0,4.0
32.0,341,9.0,2.0,0.0,2.0,2.0,4.0
33.0,341,9.0,2.0,0.0,2.0,2.0,4.0
34.0,341,9.0,2.0,0.0,2.0,2.0,4.0
35.0,341,9.0,2.0,0.0,2.0,2.0,4.0
36.0,341,9.0,2.0,0.0,2.0,2.0,3.0
37.0,341,8.0,2.0,0.0,2.0,2.0,3.0
38.0,341,8.0,2.0,0.0,2.0,2.0,3.0
39.0,341,8.0,2.0,0.0,2.0,2.0,3.0
40.0,341,8.0,2.0,0.0,2.0,2.0,3.0
41.0,341,8.0,2.0,0.0,2.0,2.0,3.0
42.0,341,8.0,2.0,0.0,2.0,2.0,3.0
43.0,341,6.0,2.0,0.0,1.0,2.0,3.0
44.0,341,5.0,2.0,0.0,1.0,2.0,3.0
45.0,341,5.0,2.0,0.0,1.0,2.0,3.0
46.0,341,5.0,2.0,0.0,1.0,2.0,3.0
47.0,341,4.0,2.0,0.0,1.0,2.0,3.0
48.0,341,3.0,2.0,0.0,1.0,2.0,3.0
49.0,341,3.0,2.0,0.0,1.0,2.0,3.0
50.0,341,3.0,2.0,0.0,1.0,2.0,3.0
51.0,341,3.0,2.0,0.0,1.0,2.0,3.0
52.0,341,3.0,1.0,0.0,1.0,2.0,3.0
53.0,341,3.0,1.0,0.0,1.0,2.0,2.0
54.0,341,3.0,1.0,0.0,0.0,1.0,2.0
55.0,341,3.0,1.0,0.0,0.0,1.0,2.0
56.0,341,3.0,1.0,0.0,0.0,1.0,2.0
57.0,341,3.0,1.0,0.0,0.0,1.0,1.0
58.0,341,3.0,1.0,0.0,0.0,0.0,1.0
59.0,341,3.0,1.0,0.0,0.0,0.0,1.0
60.0,341,3.0,1.0,0.0,0.0,0.0,1.0
61.0,341,3.0,1.0,0.0,0.0,0.0,0.0
62.0,341,2.0,1.0,0.0,0.0,0.0,0.0
63.0,341,2.0,1.0,0.0,0.0,0.0,0.0
64.0,341,2.0,1.0,0.0,0.0,0.0,0.0
65.0,341,2.0,1.0,0.0,0.0,0.0,0.0
66.0,341,2.0,1.0,0.0,0.0,0.0,0.0
67.0,341,2.0,0.0,0.0,0.0,0.0,0.0
1.0,342,10.0,10.0,9.0,10.0,10.0,10.0
2.0,342,10.0,10.0,9.0,10.0,10.0,9.0
3.0,342,10.0,10.0,9.0,9.0,10.0,9.0
4.0,342,10.0,10.0,8.0,9.0,9.0,9.0
5.0,342,10.0,9.0,8.0,9.0,9.0,9.0
6.0,342,10.0,9.0,8.0,9.0,9.0,9.0
7.0,342,10.0,9.0,8.0,9.0,9.0,9.0
8.0,342,10.0,9.0,8.0,9.0,9.0,7.0
9.0,342,10.0,9.0,8.0,9.0,9.0,7.0
10.0,342,10.0,9.0,8.0,9.0,9.0,7.0
11.0,342,10.0,9.0,7.0,9.0,9.0,7.0
12.0,342,10.0,8.0,7.0,9.0,9.0,7.0
13.0,342,10.0,8.0,6.0,9.0,9.0,7.0
14.0,342,10.0,8.0,5.0,9.0,9.0,6.0
15.0,342,10.0,8.0,5.0,7.0,8.0,6.0
16.0,342,10.0,8.0,5.0,6.0,7.0,5.0
17.0,342,8.0,8.0,4.0,5.0,6.0,5.0
18.0,342,8.0,8.0,4.0,4.0,6.0,5.0
19.0,342,8.0,6.0,4.0,4.0,6.0,5.0
20.0,342,7.0,6.0,4.0,4.0,5.0,4.0
21.0,342,7.0,6.0,3.0,3.0,5.0,4.0
22.0,342,7.0,6.0,3.0,3.0,5.0,4.0
23.0,342,7.0,6.0,3.0,3.0,4.0,4.0
24.0,342,7.0,5.0,3.0,3.0,4.0,4.0
25.0,342,7.0,5.0,3.0,3.0,4.0,4.0
26.0,342,7.0,5.0,3.0,3.0,4.0,4.0
27.0,342,5.0,5.0,3.0,3.0,4.0,4.0
28.0,342,4.0,4.0,3.0,3.0,4.0,3.0
29.0,342,4.0,4.0,3.0,3.0,3.0,3.0
30.0,342,4.0,3.0,3.0,3.0,3.0,3.0
31.0,342,4.0,3.0,3.0,3.0,3.0,3.0
32.0,342,4.0,3.0,2.0,3.0,3.0,3.0
33.0,342,4.0,3.0,2.0,2.0,3.0,3.0
34.0,342,4.0,3.0,2.0,2.0,3.0,3.0
35.0,342,4.0,3.0,2.0,2.0,3.0,3.0
36.0,342,4.0,3.0,2.0,2.0,3.0,3.0
37.0,342,4.0,3.0,2.0,2.0,3.0,3.0
38.0,342,4.0,3.0,2.0,2.0,3.0,3.0
39.0,342,4.0,2.0,1.0,2.0,3.0,3.0
40.0,342,3.0,2.0,1.0,0.0,3.0,3.0
41.0,342,3.0,2.0,0.0,0.0,2.0,2.0
42.0,342,3.0,2.0,0.0,0.0,1.0,2.0
43.0,342,3.0,2.0,0.0,0.0,0.0,1.0
44.0,342,3.0,2.0,0.0,0.0,0.0,1.0
45.0,342,3.0,1.0,0.0,0.0,0.0,0.0
46.0,342,1.0,1.0,0.0,0.0,0.0,0.0
47.0,342,1.0,1.0,0.0,0.0,0.0,0.0
48.0,342,1.0,1.0,0.0,0.0,0.0,0.0
49.0,342,0.0,1.0,0.0,0.0,0.0,0.0
1.0,343,10.0,10.0,10.0,10.0,10.0,10.0
2.0,343,10.0,10.0,10.0,9.0,10.0,10.0
3.0,343,10.0,10.0,9.0,9.0,10.0,10.0
4.0,343,10.0,9.0,9.0,8.0,10.0,10.0
5.0,343,10.0,9.0,8.0,8.0,10.0,10.0
6.0,343,10.0,8.0,7.0,7.0,10.0,10.0
7.0,343,10.0,8.0,6.0,6.0,9.0,9.0
8.0,343,10.0,8.0,6.0,6.0,9.0,9.0
9.0,343,9.0,8.0,6.0,6.0,9.0,8.0
10.0,343,9.0,8.0,5.0,6.0,9.0,7.0
11.0,343,9.0,8.0,5.0,6.0,9.0,7.0
12.0,343,9.0,8.0,5.0,6.0,9.0,7.0
13.0,343,9.0,8.0,5.0,6.0,9.0,7.0
14.0,343,9.0,8.0,5.0,6.0,9.0,7.0
15.0,343,9.0,8.0,4.0,6.0,9.0,7.0
16.0,343,9.0,8.0,4.0,6.0,9.0,6.0
17.0,343,9.0,8.0,4.0,6.0,9.0,6.0
18.0,343,9.0,7.0,4.0,6.0,9.0,6.0
19.0,343,9.0,7.0,4.0,6.0,9.0,6.0
20.0,343,8.0,7.0,4.0,5.0,9.0,6.0
21.0,343,8.0,7.0,3.0,4.0,9.0,6.0
22.0,343,7.0,7.0,3.0,4.0,9.0,5.0
23.0,343,7.0,7.0,3.0,4.0,9.0,5.0
24.0,343,7.0,7.0,2.0,4.0,9.0,4.0
25.0,343,7.0,7.0,2.0,4.0,9.0,3.0
26.0,343,6.0,7.0,2.0,4.0,9.0,3.0
27.0,343,5.0,6.0,2.0,3.0,8.0,3.0
28.0,343,5.0,6.0,2.0,3.0,8.0,3.0
29.0,343,5.0,6.0,2.0,3.0,8.0,3.0
30.0,343,5.0,6.0,2.0,3.0,8.0,3.0
31.0,343,4.0,6.0,2.0,2.0,8.0,3.0
32.0,343,4.0,6.0,2.0,2.0,8.0,3.0
33.0,343,4.0,6.0,2.0,1.0,8.0,3.0
34.0,343,3.0,5.0,2.0,1.0,6.0,3.0
35.0,343,3.0,4.0,1.0,1.0,6.0,3.0
36.0,343,3.0,4.0,1.0,1.0,6.0,2.0
37.0,343,3.0,4.0,1.0,1.0,6.0,1.0
38.0,343,3.0,4.0,1.0,1.0,5.0,1.0
39.0,343,3.0,3.0,1.0,1.0,4.0,1.0
40.0,343,3.0,3.0,1.0,1.0,4.0,1.0
41.0,343,3.0,3.0,1.0,1.0,4.0,1.0
42.0,343,3.0,3.0,1.0,1.0,4.0,1.0
43.0,343,3.0,3.0,1.0,1.0,3.0,1.0
44.0,343,3.0,3.0,1.0,1.0,3.0,0.0
45.0,343,3.0,3.0,1.0,1.0,3.0,0.0
46.0,343,3.0,2.0,1.0,1.0,3.0,0.0
47.0,343,3.0,1.0,1.0,1.0,3.0,0.0
48.0,343,2.0,1.0,1.0,0.0,3.0,0.0
49.0,343,2.0,1.0,1.0,0.0,2.0,0.0
50.0,343,2.0,1.0,1.0,0.0,2.0,0.0
51.0,343,2.0,1.0,1.0,0.0,2.0,0.0
52.0,343,2.0,0.0,1.0,0.0,2.0,0.0
1.0,344,10.0,10.0,10.0,10.0,10.0,10.0
2.0,344,10.0,10.0,10.0,9.0,10.0,10.0
3.0,344,10.0,10.0,8.0,8.0,10.0,10.0
4.0,344,10.0,10.0,8.0,8.0,10.0,10.0
5.0,344,10.0,10.0,8.0,8.0,10.0,10.0
6.0,344,9.0,9.0,7.0,8.0,10.0,10.0
7.0,344,9.0,9.0,6.0,7.0,10.0,9.0
8.0,344,9.0,9.0,6.0,6.0,8.0,9.0
9.0,344,9.0,8.0,6.0,6.0,8.0,9.0
10.0,344,9.0,8.0,6.0,5.0,7.0,7.0
11.0,344,9.0,8.0,5.0,5.0,5.0,7.0
12.0,344,9.0,8.0,5.0,5.0,5.0,6.0
13.0,344,9.0,8.0,4.0,5.0,5.0,6.0
14.0,344,9.0,8.0,4.0,4.0,5.0,6.0
15.0,344,9.0,8.0,3.0,4.0,5.0,4.0
16.0,344,9.0,8.0,3.0,4.0,5.0,4.0
17.0,344,9.0,8.0,3.0,4.0,5.0,4.0
18.0,344,9.0,7.0,3.0,4.0,5.0,4.0
19.0,344,9.0,7.0,3.0,4.0,5.0,4.0
20.0,344,9.0,7.0,3.0,4.0,5.0,4.0
21.0,344,9.0,7.0,3.0,4.0,5.0,4.0
22.0,344,8.0,7.0,3.0,4.0,5.0,4.0
23.0,344,8.0,7.0,3.0,4.0,5.0,3.0
24.0,344,8.0,6.0,1.0,4.0,4.0,3.0
25.0,344,7.0,5.0,1.0,4.0,4.0,3.0
26.0,344,6.0,5.0,1.0,3.0,4.0,3.0
27.0,344,6.0,4.0,0.0,3.0,3.0,3.0
28.0,344,6.0,4.0,0.0,1.0,2.0,3.0
29.0,344,6.0,4.0,0.0,1.0,2.0,3.0
30.0,344,6.0,4.0,0.0,1.0,2.0,3.0
31.0,344,6.0,4.0,0.0,1.0,2.0,3.0
32.0,344,6.0,4.0,0.0,1.0,1.0,2.0
33.0,344,6.0,4.0,0.0,1.0,1.0,2.0
34.0,344,6.0,4.0,0.0,1.0,1.0,2.0
35.0,344,6.0,4.0,0.0,1.0,1.0,2.0
36.0,344,6.0,4.0,0.0,1.0,1.0,2.0
37.0,344,6.0,4.0,0.0,1.0,1.0,2.0
38.0,344,6.0,4.0,0.0,1.0,1.0,2.0
39.0,344,6.0,4.0,0.0,1.0,1.0,2.0
40.0,344,6.0,4.0,0.0,1.0,1.0,2.0
41.0,344,6.0,4.0,0.0,1.0,1.0,2.0
42.0,344,6.0,4.0,0.0,1.0,1.0,2.0
43.0,344,6.0,4.0,0.0,1.0,0.0,2.0
44.0,344,6.0,3.0,0.0,1.0,0.0,1.0
45.0,344,6.0,3.0,0.0,1.0,0.0,1.0
46.0,344,6.0,3.0,0.0,1.0,0.0,1.0
47.0,344,5.0,3.0,0.0,1.0,0.0,1.0
48.0,344,5.0,3.0,0.0,0.0,0.0,1.0
49.0,344,4.0,3.0,0.0,0.0,0.0,1.0
50.0,344,4.0,3.0,0.0,0.0,0.0,1.0
51.0,344,4.0,3.0,0.0,0.0,0.0,1.0
52.0,344,4.0,3.0,0.0,0.0,0.0,1.0
53.0,344,4.0,3.0,0.0,0.0,0.0,0.0
54.0,344,4.0,3.0,0.0,0.0,0.0,0.0
55.0,344,3.0,2.0,0.0,0.0,0.0,0.0
56.0,344,2.0,1.0,0.0,0.0,0.0,0.0
57.0,344,2.0,1.0,0.0,0.0,0.0,0.0
58.0,344,2.0,0.0,0.0,0.0,0.0,0.0
1.0,345,10.0,10.0,10.0,10.0,10.0,10.0
2.0,345,10.0,10.0,10.0,10.0,10.0,10.0
3.0,345,10.0,10.0,10.0,9.0,9.0,10.0
4.0,345,10.0,10.0,10.0,8.0,9.0,10.0
5.0,345,10.0,10.0,9.0,7.0,8.0,9.0
6.0,345,9.0,10.0,9.0,7.0,8.0,9.0
7.0,345,9.0,10.0,9.0,6.0,7.0,9.0
8.0,345,9.0,10.0,8.0,5.0,6.0,9.0
9.0,345,9.0,9.0,8.0,4.0,5.0,9.0
10.0,345,9.0,8.0,7.0,2.0,4.0,9.0
11.0,345,9.0,8.0,7.0,2.0,4.0,8.0
12.0,345,9.0,8.0,6.0,2.0,4.0,8.0
13.0,345,9.0,8.0,6.0,0.0,4.0,8.0
14.0,345,8.0,8.0,5.0,0.0,4.0,7.0
15.0,345,8.0,8.0,5.0,0.0,4.0,7.0
16.0,345,8.0,8.0,5.0,0.0,4.0,6.0
17.0,345,6.0,8.0,5.0,0.0,3.0,4.0
18.0,345,6.0,8.0,5.0,0.0,3.0,4.0
19.0,345,6.0,8.0,5.0,0.0,3.0,4.0
20.0,345,6.0,8.0,5.0,0.0,3.0,4.0
21.0,345,6.0,8.0,5.0,0.0,3.0,4.0
22.0,345,6.0,8.0,4.0,0.0,3.0,4.0
23.0,345,5.0,7.0,4.0,0.0,3.0,4.0
24.0,345,3.0,7.0,3.0,0.0,3.0,4.0
25.0,345,3.0,6.0,3.0,0.0,3.0,4.0
26.0,345,3.0,6.0,2.0,0.0,3.0,4.0
27.0,345,3.0,5.0,2.0,0.0,3.0,4.0
28.0,345,3.0,5.0,1.0,0.0,3.0,3.0
29.0,345,3.0,5.0,1.0,0.0,3.0,3.0
30.0,345,3.0,3.0,1.0,0.0,3.0,3.0
31.0,345,3.0,3.0,1.0,0.0,3.0,3.0
32.0,345,1.0,3.0,1.0,0.0,3.0,3.0
33.0,345,1.0,2.0,1.0,0.0,3.0,3.0
34.0,345,1.0,2.0,1.0,0.0,3.0,3.0
35.0,345,1.0,2.0,1.0,0.0,3.0,2.0
36.0,345,0.0,2.0,1.0,0.0,3.0,2.0
37.0,345,0.0,2.0,1.0,0.0,2.0,1.0
38.0,345,0.0,2.0,1.0,0.0,2.0,1.0
39.0,345,0.0,2.0,0.0,0.0,2.0,1.0
40.0,345,0.0,1.0,0.0,0.0,2.0,1.0
41.0,345,0.0,1.0,0.0,0.0,2.0,1.0
42.0,345,0.0,1.0,0.0,0.0,1.0,1.0
43.0,345,0.0,1.0,0.0,0.0,1.0,1.0
44.0,345,0.0,1.0,0.0,0.0,1.0,1.0
45.0,345,0.0,1.0,0.0,0.0,1.0,1.0
46.0,345,0.0,1.0,0.0,0.0,0.0,0.0
1.0,346,10.0,10.0,10.0,10.0,10.0,10.0
2.0,346,10.0,10.0,10.0,10.0,10.0,10.0
3.0,346,10.0,10.0,10.0,10.0,10.0,10.0
4.0,346,10.0,10.0,10.0,10.0,10.0,10.0
5.0,346,10.0,9.0,10.0,10.0,10.0,10.0
6.0,346,10.0,8.0,10.0,9.0,10.0,10.0
7.0,346,10.0,8.0,8.0,9.0,9.0,8.0
8.0,346,9.0,8.0,8.0,8.0,8.0,8.0
9.0,346,9.0,7.0,6.0,8.0,8.0,8.0
10.0,346,9.0,7.0,5.0,8.0,8.0,7.0
11.0,346,9.0,7.0,5.0,7.0,8.0,7.0
12.0,346,9.0,7.0,4.0,7.0,8.0,7.0
13.0,346,9.0,5.0,3.0,7.0,8.0,7.0
14.0,346,9.0,5.0,3.0,7.0,8.0,7.0
15.0,346,9.0,5.0,3.0,7.0,8.0,7.0
16.0,346,9.0,5.0,3.0,7.0,8.0,7.0
17.0,346,8.0,5.0,3.0,7.0,8.0,7.0
18.0,346,8.0,5.0,3.0,6.0,7.0,7.0
19.0,346,8.0,5.0,3.0,5.0,7.0,7.0
20.0,346,8.0,5.0,3.0,5.0,6.0,6.0
21.0,346,8.0,5.0,3.0,5.0,5.0,6.0
22.0,346,8.0,5.0,3.0,5.0,5.0,6.0
23.0,346,8.0,5.0,3.0,5.0,5.0,6.0
24.0,346,8.0,5.0,3.0,4.0,5.0,6.0
25.0,346,7.0,5.0,3.0,3.0,4.0,6.0
26.0,346,7.0,5.0,3.0,3.0,4.0,6.0
27.0,346,7.0,5.0,3.0,3.0,4.0,6.0
28.0,346,7.0,5.0,3.0,1.0,4.0,6.0
29.0,346,6.0,5.0,2.0,1.0,4.0,6.0
30.0,346,6.0,5.0,2.0,1.0,4.0,6.0
31.0,346,6.0,5.0,2.0,1.0,4.0,6.0
32.0,346,6.0,5.0,1.0,1.0,4.0,6.0
33.0,346,5.0,5.0,1.0,0.0,4.0,5.0
34.0,346,5.0,5.0,1.0,0.0,3.0,5.0
35.0,346,5.0,5.0,1.0,0.0,3.0,5.0
36.0,346,4.0,5.0,1.0,0.0,3.0,5.0
37.0,346,4.0,5.0,1.0,0.0,3.0,5.0
38.0,346,4.0,5.0,1.0,0.0,3.0,5.0
39.0,346,3.0,4.0,1.0,0.0,3.0,5.0
40.0,346,3.0,4.0,1.0,0.0,3.0,5.0
41.0,346,3.0,4.0,1.0,0.0,3.0,5.0
42.0,346,3.0,4.0,1.0,0.0,3.0,5.0
43.0,346,3.0,4.0,1.0,0.0,3.0,5.0
44.0,346,3.0,4.0,1.0,0.0,3.0,4.0
45.0,346,2.0,4.0,1.0,0.0,3.0,4.0
46.0,346,2.0,4.0,1.0,0.0,3.0,3.0
47.0,346,2.0,4.0,1.0,0.0,2.0,3.0
48.0,346,2.0,4.0,1.0,0.0,2.0,2.0
49.0,346,2.0,4.0,1.0,0.0,2.0,2.0
